Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
0 -313.28  286990.93 3085798.37 2.39 1 1
0 -313.78  286990.93 3085798.37 2.18 1 1
0 -314.28  286990.93 3085798.37 1.87 1 1
0 -314.61  286990.93 3085798.37 1.67 1 1
0 -314.94  286990.93 3085798.37 1.62 1 1
0 -315.27  286990.93 3085798.37 1.60 1 1
0 -315.60  286990.93 3085798.37 1.67 1 1
0 -316.10  286990.93 3085798.37 2.04 1 1
0 -316.60  286990.93 3085798.37 2.42 1 1
0 -317.10  286990.93 3085798.37 2.42 1 1
0 -317.60  286990.93 3085798.37 2.01 1 1
0 -318.10  286990.93 3085798.37 1.34 1 1
0 -318.60  286990.93 3085798.37 0.88 1 1
0 -319.10  286990.93 3085798.37 0.79 1 1
0 -319.60  286990.93 3085798.37 0.93 1 1
0 -319.93  286990.93 3085798.37 1.33 1 1
0 -320.25  286990.93 3085798.37 1.71 1 1
0.50 -260.80  286991.22 3085797.96 4.14 1 1
0.50 -261.26  286991.22 3085797.96 4.14 1 1
0.50 -261.72  286991.22 3085797.96 4.16 1 1
0.50 -262.19  286991.22 3085797.96 4.18 1 1
0.50 -262.65  286991.22 3085797.96 4.21 1 1
0.50 -263.13  286991.22 3085797.96 4.22 1 1
0.50 -263.61  286991.22 3085797.96 4.19 1 1
0.50 -263.95  286991.22 3085797.96 4.11 1 1
0.50 -264.29  286991.22 3085797.96 3.98 1 1
0.50 -264.79  286991.22 3085797.96 3.72 1 1
0.50 -265.29  286991.22 3085797.96 3.24 1 1
0.50 -265.79  286991.22 3085797.96 2.68 1 1
0.50 -266.29  286991.22 3085797.96 2.30 1 1
0.50 -266.79  286991.22 3085797.96 2.14 1 1
0.50 -267.29  286991.22 3085797.96 2.09 1 1
0.50 -267.79  286991.22 3085797.96 2.08 1 1
0.50 -268.29  286991.22 3085797.96 2.12 1 1
0.50 -268.79  286991.22 3085797.96 2.36 1 1
0.50 -269.29  286991.22 3085797.96 3.09 1 1
0.50 -269.79  286991.22 3085797.96 3.70 1 1
0.50 -270.29  286991.22 3085797.96 3.63 1 1
0.50 -270.79  286991.22 3085797.96 3.21 1 1
0.50 -271.29  286991.22 3085797.96 2.65 1 1
0.50 -271.79  286991.22 3085797.96 2.23 1 1
0.50 -272.29  286991.22 3085797.96 2.13 1 1
0.50 -272.79  286991.22 3085797.96 2.15 1 1
0.50 -273.29  286991.22 3085797.96 2.21 1 1
0.50 -273.79  286991.22 3085797.96 2.30 1 1
0.50 -274.29  286991.22 3085797.96 2.40 1 1
0.50 -274.79  286991.22 3085797.96 2.49 1 1
0.50 -275.29  286991.22 3085797.96 2.59 1 1
0.50 -275.79  286991.22 3085797.96 2.69 1 1
0.50 -276.29  286991.22 3085797.96 2.80 1 1
0.50 -276.79  286991.22 3085797.96 2.93 1 1
0.50 -277.29  286991.22 3085797.96 3.13 1 1
0.50 -277.79  286991.22 3085797.96 3.64 1 1
0.50 -278.29  286991.22 3085797.96 4.66 1 1
0.50 -278.79  286991.22 3085797.96 5.54 1 1
0.50 -279.29  286991.22 3085797.96 5.73 1 1
0.50 -279.79  286991.22 3085797.96 5.46 1 1
0.50 -280.29  286991.22 3085797.96 4.96 1 1
0.50 -280.79  286991.22 3085797.96 4.46 1 1
0.50 -281.29  286991.22 3085797.96 4.07 1 1
0.50 -281.79  286991.22 3085797.96 3.82 1 1
0.50 -282.29  286991.22 3085797.96 3.64 1 1
0.50 -282.79  286991.22 3085797.96 3.49 1 1
0.50 -283.29  286991.22 3085797.96 3.39 1 1
0.50 -283.79  286991.22 3085797.96 3.34 1 1
0.50 -284.29  286991.22 3085797.96 3.42 1 1
0.50 -284.79  286991.22 3085797.96 3.60 1 1
0.50 -285.29  286991.22 3085797.96 3.74 1 1
0.50 -285.79  286991.22 3085797.96 3.74 1 1
0.50 -286.29  286991.22 3085797.96 3.60 1 1
0.50 -286.79  286991.22 3085797.96 3.26 1 1
0.50 -287.29  286991.22 3085797.96 2.72 1 1
0.50 -287.78  286991.22 3085797.96 2.32 1 1
0.50 -288.28  286991.22 3085797.96 2.22 1 1
0.50 -288.78  286991.22 3085797.96 2.25 1 1
0.50 -289.28  286991.22 3085797.96 2.30 1 1
0.50 -289.78  286991.22 3085797.96 2.38 1 1
0.50 -290.28  286991.22 3085797.96 2.46 1 1
0.50 -290.78  286991.22 3085797.96 2.55 1 1
0.50 -291.28  286991.22 3085797.96 2.62 1 1
0.50 -291.78  286991.22 3085797.96 2.68 1 1
0.50 -292.28  286991.22 3085797.96 2.73 1 1
0.50 -292.78  286991.22 3085797.96 2.76 1 1
0.50 -293.28  286991.22 3085797.96 2.77 1 1
0.50 -293.78  286991.22 3085797.96 2.74 1 1
0.50 -294.28  286991.22 3085797.96 2.70 1 1
0.50 -294.78  286991.22 3085797.96 2.61 1 1
0.50 -295.28  286991.22 3085797.96 2.46 1 1
0.50 -295.78  286991.22 3085797.96 2.29 1 1
0.50 -296.28  286991.22 3085797.96 2.15 1 1
0.50 -296.78  286991.22 3085797.96 2.07 1 1
0.50 -297.28  286991.22 3085797.96 2.02 1 1
0.50 -297.78  286991.22 3085797.96 2.01 1 1
0.50 -298.28  286991.22 3085797.96 2.04 1 1
0.50 -298.78  286991.22 3085797.96 2.12 1 1
0.50 -299.28  286991.22 3085797.96 2.22 1 1
0.50 -299.78  286991.22 3085797.96 2.45 1 1
0.50 -300.28  286991.22 3085797.96 3.19 1 1
0.50 -300.78  286991.22 3085797.96 4.34 1 1
0.50 -301.28  286991.22 3085797.96 4.93 1 1
0.50 -301.78  286991.22 3085797.96 4.29 1 1
0.50 -302.28  286991.22 3085797.96 2.83 1 1
0.50 -302.78  286991.22 3085797.96 1.85 1 1
0.50 -303.28  286991.22 3085797.96 1.68 1 1
0.50 -303.78  286991.22 3085797.96 1.68 1 1
0.50 -304.28  286991.22 3085797.96 1.70 1 1
0.50 -304.78  286991.22 3085797.96 1.75 1 1
0.50 -305.28  286991.22 3085797.96 1.82 1 1
0.50 -305.78  286991.22 3085797.96 1.87 1 1
0.50 -306.28  286991.22 3085797.96 1.92 1 1
0.50 -306.78  286991.22 3085797.96 1.96 1 1
0.50 -307.28  286991.22 3085797.96 1.99 1 1
0.50 -307.78  286991.22 3085797.96 2.00 1 1
0.50 -308.28  286991.22 3085797.96 1.98 1 1
0.50 -308.78  286991.22 3085797.96 1.95 1 1
0.50 -309.28  286991.22 3085797.96 1.92 1 1
0.50 -309.78  286991.22 3085797.96 1.95 1 1
0.50 -310.28  286991.22 3085797.96 2.11 1 1
0.50 -310.78  286991.22 3085797.96 2.32 1 1
0.50 -311.28  286991.22 3085797.96 2.43 1 1
0.50 -311.78  286991.22 3085797.96 2.44 1 1
0.50 -312.28  286991.22 3085797.96 2.43 1 1
0.50 -312.78  286991.22 3085797.96 2.45 1 1
0.50 -313.28  286991.22 3085797.96 2.40 1 1
0.50 -313.78  286991.22 3085797.96 2.18 1 1
0.50 -314.28  286991.22 3085797.96 1.87 1 1
0.50 -314.61  286991.22 3085797.96 1.67 1 1
0.50 -314.94  286991.22 3085797.96 1.61 1 1
0.50 -315.27  286991.22 3085797.96 1.60 1 1
0.50 -315.60  286991.22 3085797.96 1.67 1 1
0.50 -316.10  286991.22 3085797.96 2.04 1 1
0.50 -316.60  286991.22 3085797.96 2.42 1 1
0.50 -317.10  286991.22 3085797.96 2.42 1 1
0.50 -317.60  286991.22 3085797.96 2.01 1 1
0.50 -318.10  286991.22 3085797.96 1.33 1 1
0.50 -318.60  286991.22 3085797.96 0.88 1 1
0.50 -319.10  286991.22 3085797.96 0.79 1 1
0.50 -319.60  286991.22 3085797.96 0.93 1 1
0.50 -319.93  286991.22 3085797.96 1.34 1 1
0.50 -320.25  286991.22 3085797.96 1.72 1 1
1 -260.80  286991.50 3085797.55 4.14 1 1
1 -261.26  286991.50 3085797.55 4.14 1 1
1 -261.72  286991.50 3085797.55 4.16 1 1
1 -262.19  286991.50 3085797.55 4.18 1 1
1 -262.65  286991.50 3085797.55 4.21 1 1
1 -263.13  286991.50 3085797.55 4.22 1 1
1 -263.61  286991.50 3085797.55 4.19 1 1
1 -263.95  286991.50 3085797.55 4.11 1 1
1 -264.29  286991.50 3085797.55 3.98 1 1
1 -264.79  286991.50 3085797.55 3.72 1 1
1 -265.29  286991.50 3085797.55 3.24 1 1
1 -265.79  286991.50 3085797.55 2.68 1 1
1 -266.29  286991.50 3085797.55 2.30 1 1
1 -266.79  286991.50 3085797.55 2.14 1 1
1 -267.29  286991.50 3085797.55 2.09 1 1
1 -267.79  286991.50 3085797.55 2.08 1 1
1 -268.29  286991.50 3085797.55 2.12 1 1
1 -268.79  286991.50 3085797.55 2.36 1 1
1 -269.29  286991.50 3085797.55 3.09 1 1
1 -269.79  286991.50 3085797.55 3.70 1 1
1 -270.29  286991.50 3085797.55 3.63 1 1
1 -270.79  286991.50 3085797.55 3.21 1 1
1 -271.29  286991.50 3085797.55 2.65 1 1
1 -271.79  286991.50 3085797.55 2.23 1 1
1 -272.29  286991.50 3085797.55 2.13 1 1
1 -272.79  286991.50 3085797.55 2.15 1 1
1 -273.29  286991.50 3085797.55 2.21 1 1
1 -273.79  286991.50 3085797.55 2.30 1 1
1 -274.29  286991.50 3085797.55 2.39 1 1
1 -274.79  286991.50 3085797.55 2.49 1 1
1 -275.29  286991.50 3085797.55 2.59 1 1
1 -275.79  286991.50 3085797.55 2.69 1 1
1 -276.29  286991.50 3085797.55 2.80 1 1
1 -276.79  286991.50 3085797.55 2.93 1 1
1 -277.29  286991.50 3085797.55 3.13 1 1
1 -277.79  286991.50 3085797.55 3.64 1 1
1 -278.29  286991.50 3085797.55 4.66 1 1
1 -278.79  286991.50 3085797.55 5.54 1 1
1 -279.29  286991.50 3085797.55 5.73 1 1
1 -279.79  286991.50 3085797.55 5.46 1 1
1 -280.29  286991.50 3085797.55 4.96 1 1
1 -280.79  286991.50 3085797.55 4.46 1 1
1 -281.29  286991.50 3085797.55 4.07 1 1
1 -281.79  286991.50 3085797.55 3.82 1 1
1 -282.29  286991.50 3085797.55 3.64 1 1
