Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
-1.43 -292.53  286958.01 3085535.82 1.92 1 1
-1.43 -293.03  286958.01 3085535.82 1.88 1 1
-1.43 -293.53  286958.01 3085535.82 1.89 1 1
-1.43 -294.03  286958.01 3085535.82 1.93 1 1
-1.43 -294.53  286958.01 3085535.82 2.01 1 1
-1.43 -295.03  286958.01 3085535.82 2.11 1 1
-1.43 -295.53  286958.01 3085535.82 2.23 1 1
-1.43 -296.03  286958.01 3085535.82 2.37 1 1
-1.43 -296.53  286958.01 3085535.82 2.54 1 1
-1.43 -297.03  286958.01 3085535.82 2.73 1 1
-1.43 -297.53  286958.01 3085535.82 2.89 1 1
-1.43 -298.03  286958.01 3085535.82 2.94 1 1
-1.43 -298.53  286958.01 3085535.82 2.89 1 1
-1.43 -299.03  286958.01 3085535.82 2.75 1 1
-1.43 -299.53  286958.01 3085535.82 2.56 1 1
-1.43 -300.03  286958.01 3085535.82 2.38 1 1
-1.43 -300.53  286958.01 3085535.82 2.22 1 1
-1.43 -301.03  286958.01 3085535.82 2.13 1 1
-1.43 -301.53  286958.01 3085535.82 2.08 1 1
-1.43 -302.03  286958.01 3085535.82 2.07 1 1
-1.43 -302.53  286958.01 3085535.82 2.09 1 1
-1.43 -303.03  286958.01 3085535.82 2.14 1 1
-1.43 -303.53  286958.01 3085535.82 2.21 1 1
-1.43 -304.03  286958.01 3085535.82 2.29 1 1
-1.43 -304.53  286958.01 3085535.82 2.37 1 1
-1.43 -305.03  286958.01 3085535.82 2.43 1 1
-1.43 -305.53  286958.01 3085535.82 2.47 1 1
-1.43 -306.03  286958.01 3085535.82 2.51 1 1
-1.43 -306.53  286958.01 3085535.82 2.55 1 1
-1.43 -307.03  286958.01 3085535.82 2.62 1 1
-1.43 -307.53  286958.01 3085535.82 2.72 1 1
-1.43 -308.03  286958.01 3085535.82 2.84 1 1
-1.43 -308.53  286958.01 3085535.82 2.93 1 1
-1.43 -309.03  286958.01 3085535.82 2.96 1 1
-1.43 -309.53  286958.01 3085535.82 2.92 1 1
-1.43 -310.03  286958.01 3085535.82 2.84 1 1
-1.43 -310.53  286958.01 3085535.82 2.73 1 1
-1.43 -311.03  286958.01 3085535.82 2.59 1 1
-1.43 -311.53  286958.01 3085535.82 2.43 1 1
-1.43 -312.03  286958.01 3085535.82 2.27 1 1
-1.43 -312.53  286958.01 3085535.82 2.10 1 1
-1.43 -313.03  286958.01 3085535.82 1.90 1 1
-1.43 -313.52  286958.01 3085535.82 1.66 1 1
-1.43 -314.03  286958.01 3085535.82 1.41 1 1
-1.43 -314.53  286958.01 3085535.82 1.20 1 1
-1.43 -315.03  286958.01 3085535.82 1.03 1 1
-1.43 -315.52  286958.01 3085535.82 0.92 1 1
-1.43 -316.02  286958.01 3085535.82 0.85 1 1
-1.43 -316.53  286958.01 3085535.82 0.79 1 1
-1.43 -317.03  286958.01 3085535.82 0.74 1 1
-1.43 -317.52  286958.01 3085535.82 0.71 1 1
-1.43 -318.02  286958.01 3085535.82 0.69 1 1
-1.43 -318.41  286958.01 3085535.82 0.68 1 1
-1.43 -318.81  286958.01 3085535.82 0.68 1 1
-1.43 -319.10  286958.01 3085535.82 0.68 1 1
-1.43 -319.39  286958.01 3085535.82 0.69 1 1
-1.43 -319.69  286958.01 3085535.82 0.70 1 1
-1.43 -319.99  286958.01 3085535.82 0.71 1 1
-1 -260.10  286958.42 3085535.70 2.96 1 1
-1 -260.51  286958.42 3085535.70 2.96 1 1
-1 -260.91  286958.42 3085535.70 2.96 1 1
-1 -261.32  286958.42 3085535.70 2.95 1 1
-1 -261.72  286958.42 3085535.70 2.95 1 1
-1 -262.13  286958.42 3085535.70 2.93 1 1
-1 -262.53  286958.42 3085535.70 2.91 1 1
-1 -263.03  286958.42 3085535.70 2.88 1 1
-1 -263.53  286958.42 3085535.70 2.81 1 1
-1 -263.89  286958.42 3085535.70 2.71 1 1
-1 -264.25  286958.42 3085535.70 2.58 1 1
-1 -264.64  286958.42 3085535.70 2.45 1 1
-1 -265.04  286958.42 3085535.70 2.34 1 1
-1 -265.54  286958.42 3085535.70 2.27 1 1
-1 -266.04  286958.42 3085535.70 2.23 1 1
-1 -266.54  286958.42 3085535.70 2.23 1 1
-1 -267.04  286958.42 3085535.70 2.28 1 1
-1 -267.53  286958.42 3085535.70 2.36 1 1
-1 -268.03  286958.42 3085535.70 2.48 1 1
-1 -268.53  286958.42 3085535.70 2.61 1 1
-1 -269.03  286958.42 3085535.70 2.72 1 1
-1 -269.53  286958.42 3085535.70 2.77 1 1
-1 -270.03  286958.42 3085535.70 2.74 1 1
-1 -270.53  286958.42 3085535.70 2.64 1 1
-1 -271.03  286958.42 3085535.70 2.52 1 1
-1 -271.53  286958.42 3085535.70 2.41 1 1
-1 -272.03  286958.42 3085535.70 2.34 1 1
-1 -272.53  286958.42 3085535.70 2.32 1 1
-1 -273.03  286958.42 3085535.70 2.36 1 1
-1 -273.53  286958.42 3085535.70 2.46 1 1
-1 -274.03  286958.42 3085535.70 2.63 1 1
-1 -274.53  286958.42 3085535.70 2.88 1 1
-1 -275.03  286958.42 3085535.70 3.19 1 1
-1 -275.53  286958.42 3085535.70 3.52 1 1
-1 -276.03  286958.42 3085535.70 3.81 1 1
-1 -276.53  286958.42 3085535.70 3.99 1 1
-1 -277.03  286958.42 3085535.70 4.04 1 1
-1 -277.53  286958.42 3085535.70 3.98 1 1
-1 -278.03  286958.42 3085535.70 3.86 1 1
-1 -278.53  286958.42 3085535.70 3.75 1 1
-1 -279.03  286958.42 3085535.70 3.65 1 1
-1 -279.53  286958.42 3085535.70 3.57 1 1
-1 -280.03  286958.42 3085535.70 3.50 1 1
-1 -280.53  286958.42 3085535.70 3.44 1 1
-1 -281.03  286958.42 3085535.70 3.39 1 1
-1 -281.53  286958.42 3085535.70 3.37 1 1
-1 -282.03  286958.42 3085535.70 3.37 1 1
-1 -282.53  286958.42 3085535.70 3.36 1 1
-1 -283.03  286958.42 3085535.70 3.29 1 1
-1 -283.53  286958.42 3085535.70 3.14 1 1
-1 -284.03  286958.42 3085535.70 2.94 1 1
-1 -284.53  286958.42 3085535.70 2.72 1 1
-1 -285.03  286958.42 3085535.70 2.54 1 1
-1 -285.53  286958.42 3085535.70 2.41 1 1
-1 -286.03  286958.42 3085535.70 2.32 1 1
-1 -286.53  286958.42 3085535.70 2.28 1 1
-1 -287.03  286958.42 3085535.70 2.29 1 1
-1 -287.53  286958.42 3085535.70 2.35 1 1
-1 -288.03  286958.42 3085535.70 2.45 1 1
-1 -288.53  286958.42 3085535.70 2.58 1 1
-1 -289.03  286958.42 3085535.70 2.66 1 1
-1 -289.53  286958.42 3085535.70 2.66 1 1
-1 -290.03  286958.42 3085535.70 2.57 1 1
-1 -290.53  286958.42 3085535.70 2.44 1 1
-1 -291.03  286958.42 3085535.70 2.28 1 1
-1 -291.53  286958.42 3085535.70 2.13 1 1
-1 -292.03  286958.42 3085535.70 2.00 1 1
-1 -292.53  286958.42 3085535.70 1.92 1 1
-1 -293.03  286958.42 3085535.70 1.88 1 1
-1 -293.53  286958.42 3085535.70 1.88 1 1
-1 -294.03  286958.42 3085535.70 1.93 1 1
-1 -294.53  286958.42 3085535.70 2.01 1 1
-1 -295.03  286958.42 3085535.70 2.11 1 1
-1 -295.53  286958.42 3085535.70 2.23 1 1
-1 -296.03  286958.42 3085535.70 2.37 1 1
-1 -296.53  286958.42 3085535.70 2.54 1 1
-1 -297.03  286958.42 3085535.70 2.74 1 1
-1 -297.53  286958.42 3085535.70 2.90 1 1
-1 -298.03  286958.42 3085535.70 2.95 1 1
-1 -298.53  286958.42 3085535.70 2.89 1 1
-1 -299.03  286958.42 3085535.70 2.75 1 1
-1 -299.53  286958.42 3085535.70 2.56 1 1
-1 -300.03  286958.42 3085535.70 2.37 1 1
-1 -300.53  286958.42 3085535.70 2.22 1 1
-1 -301.03  286958.42 3085535.70 2.12 1 1
